Customer_ID,Signup_Date,Age,Gender,Location,Income_Level,Customer_Segment,Acquisition_Channel,First_Purchase_Date,Total_Purchases,Total_Spend,Average_Order_Value,Churn_Status,Cohort_Month,Customer_Lifetime_Value,Tenure_Days,Last_Login_Date,Engagement_Score,Preferred_Category,Discount_Usage_Rate,Referral_Count,Payment_Method,Return_Rate,Satisfaction_Score,Email_Open_Rate,Mobile_App_User,Subscription_Type,Average_Session_Duration,Customer_Tier
362,27-05-2024,28,Male,East Roberttown,Low,Occasional,Referral,20-07-2024,21,4122.86,196.33,Active,24-May,10112.94,467,15-07-2024,85,Grocery,0.66,4,Wallet,0.17,5,0.6,Yes,Premium,43.01,Platinum
363,26-11-2023,46,Male,Warrenview,Low,Bargain Hunter,Social Media,31-12-2023,5,1484.11,296.82,Inactive,23-Nov,3143.18,650,14-11-2024,33,Healthcare,0.21,2,Debit Card,0.22,5,0.19,Yes,Premium,11.75,Gold
364,23-09-2023,39,Male,Simmonsfurt,Medium,Loyal,Email,26-09-2023,8,186.69,23.34,Inactive,23-Sep,460.01,714,1/2/2025,29,Healthcare,0.22,8,Net Banking,0.04,3,0.16,Yes,Gold,18.94,Bronze
365,1/8/2025,44,Male,Mosleyfort,Low,Bargain Hunter,Ads,19-02-2025,7,3769,538.43,Inactive,25-Jan,8668.39,241,27-02-2025,72,Electronics,0.81,1,Credit Card,0.25,4,0.2,No,Free,37.99,Gold
366,7/3/2024,19,Other,Jimenezborough,Medium,Occasional,Social Media,8/7/2024,31,2811.77,90.7,Inactive,24-Jul,3488.75,430,28-11-2024,78,Books,0.77,1,Debit Card,0.08,5,0.22,Yes,Premium,38.51,Silver
367,15-01-2025,28,Female,Martinezville,Medium,Loyal,Ads,31-01-2025,41,650.78,15.87,Inactive,25-Jan,1251.19,234,27-08-2025,11,Fashion,0.37,6,Wallet,0.26,1,0.59,No,Free,47.34,Silver
368,23-07-2024,55,Male,Lake Shannon,Medium,One-time,Ads,15-08-2024,32,3042.37,95.07,Active,24-Jul,3651.5,410,25-02-2025,2,Healthcare,0.26,8,Net Banking,0.12,4,0.29,Yes,Premium,20.57,Gold
369,3/11/2025,32,Female,Mitchelltown,Medium,Bargain Hunter,Email,29-03-2025,1,229.42,229.42,Inactive,25-Mar,484.37,179,6/3/2025,34,Travel,0.43,2,Wallet,0.12,5,0.65,Yes,Premium,55.76,Silver
370,13-10-2023,20,Male,Lake Kevin,High,Bargain Hunter,Referral,21-11-2023,39,2091.65,53.63,Inactive,23-Oct,4116.9,694,21-02-2024,56,Books,0.82,7,Wallet,0.05,1,0.36,No,Free,13.77,Bronze
371,1/1/2025,24,Other,Port Shawn,Low,One-time,Email,,0,0,0,Active,25-Jan,0,248,22-01-2025,52,Travel,0.36,0,Credit Card,0.23,3,0.33,Yes,Gold,53.78,Silver
372,15-10-2024,31,Female,Georgeside,Low,High Spender,Ads,12/8/2024,11,510.09,46.37,Active,24-Oct,765.39,326,29-04-2025,78,Fashion,0.13,3,UPI,0.21,4,0.25,Yes,Gold,24.02,Silver
373,29-11-2024,58,Male,West Bryan,Medium,Occasional,Direct,12/10/2024,35,3815.83,109.02,Inactive,24-Nov,8658.82,281,3/3/2025,51,Travel,0.78,2,Credit Card,0.02,3,0.12,Yes,Premium,12.64,Bronze
374,29-12-2023,40,Other,South Amyfurt,Medium,Bargain Hunter,Email,2/6/2024,28,1689.61,60.34,Active,23-Dec,2687.64,617,12/2/2024,81,Travel,0.79,7,Wallet,0.25,3,0.7,Yes,Premium,11.96,Bronze
375,8/11/2025,57,Other,Davisside,High,High Spender,Referral,,0,0,0,Inactive,25-Aug,0,26,21-08-2025,70,Fashion,0.21,1,Wallet,0.28,3,0.69,Yes,Premium,41.4,Silver
376,3/3/2024,43,Other,Wrightburgh,Medium,Occasional,Direct,28-03-2024,34,308.81,9.08,Active,24-Mar,685.4,552,12/7/2024,7,Travel,0.84,1,Debit Card,0.17,2,0.12,Yes,Free,36.31,Silver
377,19-10-2024,23,Other,Lake Jasmineland,Medium,Occasional,Ads,11/9/2024,26,740.18,28.47,Inactive,24-Oct,895.53,322,12/12/2024,15,Books,0.78,5,Credit Card,0.15,3,0.43,No,Gold,11.32,Bronze
378,13-04-2024,30,Female,Reedbury,High,High Spender,Email,25-04-2024,32,3965.35,123.92,Active,24-Apr,5813.12,511,27-04-2025,78,Electronics,0.35,8,UPI,0.21,3,0.18,Yes,Premium,53.45,Platinum
379,7/4/2025,63,Other,South Caleb,High,Bargain Hunter,Referral,8/6/2025,38,1800.7,47.39,Active,25-Jul,4107,64,7/7/2025,72,Healthcare,0.4,2,Debit Card,0.28,1,0.89,No,Free,30.28,Gold
380,23-07-2024,60,Female,East Timothy,Low,Occasional,Ads,9/8/2024,41,1724.76,42.07,Inactive,24-Jul,3047.56,410,4/8/2025,91,Grocery,0.99,4,Net Banking,0.11,1,0.61,No,Free,52.85,Silver
381,20-06-2024,57,Other,New David,Medium,High Spender,Social Media,16-07-2024,15,3725.32,248.35,Inactive,24-Jun,8067.74,443,24-11-2024,78,Travel,0.6,2,UPI,0.18,4,0.86,No,Premium,2.04,Gold
382,21-02-2025,65,Male,New Michelle,Low,Loyal,Direct,4/3/2025,9,920.92,102.32,Active,25-Feb,1238.67,197,16-07-2025,86,Travel,0.11,9,Wallet,0.12,2,0.66,Yes,Gold,11.86,Platinum
383,16-02-2025,45,Male,Rebeccaland,Medium,High Spender,Email,26-02-2025,7,3587.89,512.56,Inactive,25-Feb,6085.43,202,5/10/2025,99,Books,0.75,8,Wallet,0.16,4,0.3,No,Free,50.06,Gold
384,18-03-2025,42,Other,Geraldstad,Medium,High Spender,Email,26-03-2025,21,3524.53,167.83,Active,25-Mar,4898.7,172,27-06-2025,56,Travel,0.81,7,Wallet,0.22,3,0.72,No,Gold,37.03,Platinum
385,23-12-2023,52,Female,South Kevinfurt,High,One-time,Social Media,1/4/2024,41,3328.94,81.19,Active,23-Dec,5346.03,623,16-02-2024,71,Books,0.48,3,Debit Card,0.18,1,0.68,No,Gold,54.89,Platinum
386,21-10-2023,44,Male,Port Adammouth,Medium,Occasional,Direct,12/7/2023,16,4446.08,277.88,Inactive,23-Oct,9044.17,686,14-05-2025,57,Electronics,0.16,3,UPI,0.17,5,0.47,No,Premium,52.94,Platinum
387,20-05-2024,34,Other,Lake Bill,High,One-time,Email,23-06-2024,21,2277.59,108.46,Active,24-May,4183.47,474,27-08-2025,58,Fashion,0.04,1,UPI,0.06,4,0.16,No,Free,40.7,Silver
388,15-10-2023,20,Other,Morrisonberg,Low,Loyal,Ads,18-10-2023,50,3264.27,65.29,Active,23-Oct,5656,692,18-11-2023,60,Grocery,0.54,2,Debit Card,0.27,3,0.15,No,Premium,4.32,Bronze
389,15-03-2024,28,Other,West Loriside,High,High Spender,Email,5/10/2024,12,3218.72,268.23,Active,24-Mar,7437.92,540,23-08-2025,85,Electronics,0.08,2,UPI,0.07,4,0.12,Yes,Premium,22.46,Bronze
390,11/1/2023,29,Other,Oneillmouth,High,High Spender,Social Media,12/3/2023,14,4124.93,294.64,Inactive,23-Nov,9116.58,675,28-02-2024,38,Books,0.89,9,Wallet,0.06,1,0.25,No,Gold,58.13,Bronze
391,5/8/2025,48,Male,Lake David,High,High Spender,Referral,29-05-2025,23,3573.92,155.39,Active,25-May,6314.18,121,7/5/2025,20,Travel,0.47,6,Debit Card,0.28,4,0.85,Yes,Gold,4.26,Platinum
392,27-11-2024,34,Female,Thomasside,Medium,Occasional,Ads,12/12/2024,1,4518.49,4518.49,Active,24-Nov,7216.94,283,5/4/2025,18,Grocery,0.5,3,UPI,0.18,2,0.33,No,Premium,28.93,Bronze
393,10/5/2023,48,Male,Adammouth,Medium,Loyal,Direct,11/2/2023,46,471.87,10.26,Active,23-Oct,1103.04,702,11/7/2024,33,Books,0.89,5,Net Banking,0.3,2,0.75,No,Premium,19.21,Bronze
394,11/8/2023,54,Male,Port Jonathanfort,High,Loyal,Direct,13-12-2023,3,4685.6,1561.87,Active,23-Nov,11233.44,668,17-06-2024,3,Fashion,0.56,5,Wallet,0.28,2,0.74,Yes,Premium,4.82,Gold
395,20-02-2024,58,Male,Mcknightview,High,One-time,Direct,13-03-2024,18,4626.23,257.01,Active,24-Feb,10502.7,564,4/3/2025,67,Grocery,0.14,0,UPI,0.11,1,0.23,No,Free,45.13,Silver
396,22-12-2023,41,Male,Jonesmouth,High,Loyal,Ads,21-01-2024,47,2311.82,49.19,Inactive,23-Dec,3939.59,624,14-04-2024,69,Fashion,0.89,5,UPI,0.09,4,0.36,Yes,Gold,23.72,Gold
397,22-06-2025,64,Male,Lake Daniel,Medium,One-time,Direct,,0,0,0,Active,25-Jun,0,76,23-07-2025,30,Grocery,0.92,7,Net Banking,0.11,5,0.89,No,Free,37.85,Bronze
398,5/4/2024,59,Male,West Johnville,Low,Bargain Hunter,Direct,6/5/2024,13,3413.25,262.56,Active,24-May,5602.68,490,6/1/2024,89,Books,0.64,1,Wallet,0.12,3,0.6,Yes,Premium,48.93,Gold
399,21-11-2024,23,Female,East Patricia,Medium,One-time,Direct,23-11-2024,19,3654.86,192.36,Active,24-Nov,6274.79,289,29-05-2025,92,Healthcare,0.95,1,Credit Card,0.06,3,0.29,Yes,Free,20.18,Gold
400,19-02-2024,28,Other,New Christianton,Low,One-time,Referral,3/12/2024,16,75.63,4.73,Active,24-Feb,140.61,565,30-04-2024,27,Fashion,0.11,0,Wallet,0.02,1,0.53,Yes,Gold,38.67,Bronze
401,27-07-2024,48,Female,East Melissaburgh,Low,Loyal,Social Media,14-09-2024,46,3686.32,80.14,Inactive,24-Jul,4994.75,406,13-01-2025,70,Electronics,0.86,0,Net Banking,0.01,1,0.52,Yes,Free,9.83,Gold
402,18-05-2024,56,Female,Port Katherineport,Medium,Loyal,Social Media,25-05-2024,33,4796.26,145.34,Active,24-May,5945.19,476,7/12/2024,11,Healthcare,0.96,8,Wallet,0.09,2,0.23,No,Gold,13.61,Gold
403,9/9/2024,22,Other,Patrickshire,High,One-time,Email,10/3/2024,47,2533.96,53.91,Inactive,24-Sep,5158.85,362,27-02-2025,51,Electronics,0.43,10,Credit Card,0.09,1,0.58,No,Free,6.57,Gold
404,7/1/2024,31,Female,Lake Maureenfurt,Low,Occasional,Ads,13-07-2024,33,2951.8,89.45,Active,24-Jul,4643.25,432,25-01-2025,88,Electronics,0.78,8,Net Banking,0,5,0.46,No,Gold,40.13,Gold
405,26-11-2024,45,Other,Kevinfort,High,Loyal,Ads,12/1/2024,29,4728.68,163.06,Inactive,24-Nov,10787.96,284,14-08-2025,44,Grocery,0.61,3,Credit Card,0.3,2,0.19,Yes,Premium,12.17,Silver
406,19-06-2025,36,Male,Andersonstad,Low,Occasional,Ads,17-07-2025,30,2909.36,96.98,Inactive,25-Jun,4258.39,79,7/6/2025,54,Fashion,0.4,5,Wallet,0.19,5,0.69,No,Free,12.42,Platinum
407,29-02-2024,61,Female,Shannonview,Low,Occasional,Direct,4/4/2024,36,1157.25,32.15,Inactive,24-Feb,1775.4,555,29-04-2025,16,Fashion,0.81,2,Debit Card,0.23,3,0.34,Yes,Premium,44.19,Gold
408,8/4/2024,61,Female,Josephshire,Low,Occasional,Referral,15-08-2024,21,4379.99,208.57,Inactive,24-Aug,10647.75,398,30-08-2025,90,Electronics,0.56,4,Wallet,0.13,3,0.75,No,Gold,45.7,Gold
409,7/8/2025,43,Male,East Jason,Low,Occasional,Social Media,8/6/2025,49,512.87,10.47,Active,25-Jul,1201.56,60,20-08-2025,20,Healthcare,0.38,5,Debit Card,0.27,3,0.25,No,Gold,36.75,Gold
410,2/2/2025,34,Female,Lisaside,High,One-time,Direct,2/7/2025,5,3246.09,649.22,Active,25-Feb,6509.11,216,9/5/2025,36,Fashion,0.53,0,Credit Card,0.22,1,0.16,Yes,Free,25.47,Silver
411,2/4/2025,65,Other,Robertsville,Medium,Loyal,Email,20-03-2025,4,1180.93,295.23,Active,25-Feb,2636.9,214,17-02-2025,86,Electronics,0.44,4,Net Banking,0.26,5,0.71,No,Premium,43.69,Bronze
412,7/4/2024,53,Male,South Jessicashire,Medium,Occasional,Email,9/2/2024,15,1814.17,120.94,Inactive,24-Jul,3389.42,429,23-01-2025,12,Fashion,0.56,4,Wallet,0.12,3,0.19,Yes,Free,25.42,Gold
413,21-10-2023,50,Female,Jamesview,Medium,Occasional,Direct,30-11-2023,15,2581.43,172.1,Active,23-Oct,4497.72,686,23-06-2025,15,Healthcare,0.48,2,Credit Card,0.03,1,0.14,Yes,Free,1.2,Platinum
414,25-03-2025,62,Female,Yolandaburgh,Medium,Occasional,Social Media,21-05-2025,6,2361.22,393.54,Active,25-Mar,4595.7,165,9/5/2025,1,Healthcare,0.31,3,UPI,0.08,2,0.59,Yes,Premium,17,Silver
415,15-02-2024,60,Female,Port Brettland,Low,Bargain Hunter,Ads,3/1/2024,11,4294.27,390.39,Active,24-Feb,7679.97,569,7/9/2025,43,Healthcare,0.29,10,Wallet,0.11,4,0.72,Yes,Premium,10.46,Bronze
416,22-08-2025,31,Female,New Robert,High,High Spender,Ads,9/9/2025,42,3339.64,79.52,Active,25-Aug,4745.66,15,9/1/2025,63,Electronics,0.45,3,Wallet,0.14,5,0.24,Yes,Premium,42.89,Gold
417,9/4/2024,38,Male,Markview,Medium,High Spender,Ads,27-09-2024,27,1349.6,49.99,Inactive,24-Sep,2826.55,367,29-12-2024,21,Healthcare,0.6,0,Debit Card,0.27,3,0.78,No,Gold,17.02,Gold
418,30-05-2024,20,Other,Reynoldsberg,High,One-time,Direct,19-07-2024,43,1717.79,39.95,Inactive,24-May,2087.28,464,19-02-2025,51,Travel,0.22,5,Credit Card,0.07,3,0.18,Yes,Premium,45.64,Bronze
419,10/10/2024,34,Male,New Justinstad,High,Occasional,Social Media,31-10-2024,21,4479.05,213.29,Inactive,24-Oct,7369.48,331,1/8/2025,72,Books,0.08,8,Wallet,0.17,2,0.4,No,Gold,29.56,Silver
420,5/5/2024,24,Other,Johnton,Medium,Bargain Hunter,Email,6/4/2024,43,2677.21,62.26,Active,24-May,3843.32,489,28-11-2024,1,Books,0.51,0,Wallet,0.06,5,0.9,No,Free,17.26,Platinum
421,12/4/2023,58,Other,Millerbury,Low,Occasional,Direct,31-01-2024,41,906.44,22.11,Inactive,23-Dec,1173.6,642,23-12-2024,52,Electronics,0.8,10,UPI,0.28,4,0.82,Yes,Premium,16.67,Bronze
422,1/8/2024,65,Male,Port Brandonmouth,Medium,Bargain Hunter,Ads,2/7/2024,25,3915.64,156.63,Active,24-Jan,7078.11,607,30-04-2024,89,Fashion,0.96,5,Wallet,0.26,4,0.84,Yes,Free,17.16,Gold
423,14-06-2025,31,Male,South Donald,Medium,Loyal,Social Media,31-07-2025,4,1301.14,325.29,Inactive,25-Jun,2339.93,84,31-08-2025,26,Electronics,0.7,1,Net Banking,0.04,4,0.19,Yes,Free,19.87,Platinum
424,8/10/2024,65,Other,Jamesburgh,Low,Loyal,Direct,9/11/2024,29,4439.67,153.09,Inactive,24-Aug,9306.37,392,9/1/2024,98,Grocery,0.64,0,Debit Card,0.22,5,0.13,No,Gold,42.12,Silver
425,10/7/2023,51,Male,Port Lindsaystad,Medium,Bargain Hunter,Referral,13-11-2023,3,4658.11,1552.7,Inactive,23-Oct,7893.34,700,19-08-2024,27,Electronics,0.41,0,Wallet,0.14,1,0.46,No,Free,16.99,Bronze
426,17-09-2024,60,Female,Wyattfurt,Low,Bargain Hunter,Direct,16-11-2024,31,4724.52,152.4,Inactive,24-Sep,11233.85,354,20-03-2025,99,Travel,0.75,1,Net Banking,0.13,4,0.74,Yes,Free,7.91,Platinum
427,1/6/2024,41,Other,Julieview,Low,One-time,Ads,30-01-2024,35,1377.42,39.35,Active,24-Jan,3003.1,609,31-08-2025,6,Fashion,0.48,3,Wallet,0,3,0.23,No,Free,50.47,Platinum
428,6/10/2025,56,Other,West Tiffanyport,Medium,High Spender,Email,17-07-2025,48,2052.54,42.76,Active,25-Jun,4666.29,88,21-08-2025,88,Healthcare,0.45,9,Credit Card,0.13,3,0.89,No,Gold,1.44,Gold
429,15-10-2024,59,Female,West Jerryborough,Medium,Occasional,Email,18-10-2024,35,1724.63,49.28,Active,24-Oct,2627.6,326,7/3/2025,45,Books,0.18,0,Net Banking,0.23,1,0.45,No,Premium,25.36,Silver
430,7/3/2025,44,Other,New Jamesbury,Low,One-time,Referral,7/9/2025,1,3327.13,3327.13,Inactive,25-Jul,4278.81,65,7/9/2025,21,Fashion,0.54,5,UPI,0.09,2,0.23,No,Free,3.37,Platinum
431,10/4/2023,45,Other,East Ashley,Medium,Loyal,Ads,17-11-2023,35,2590.32,74.01,Active,23-Oct,5641.37,703,12/4/2024,90,Travel,0.63,7,Debit Card,0.11,4,0.41,Yes,Gold,43.72,Platinum
432,4/1/2024,40,Other,Spencershire,Medium,Bargain Hunter,Email,25-04-2024,38,1683.36,44.3,Active,24-Apr,3681.81,523,31-05-2024,1,Books,0.03,9,Net Banking,0.09,5,0.88,No,Free,30.54,Platinum
433,8/12/2025,26,Other,Mcclainchester,High,Loyal,Social Media,24-09-2025,23,3433.87,149.3,Active,25-Aug,8089.45,25,28-08-2025,17,Electronics,0.54,2,Debit Card,0.16,1,0.61,No,Free,51.93,Silver
434,19-12-2024,50,Female,Lunaport,Medium,High Spender,Email,20-12-2024,43,4852.75,112.85,Inactive,24-Dec,6626.93,261,3/5/2025,95,Fashion,0.02,7,Credit Card,0.12,3,0.73,No,Free,31.03,Gold
435,21-10-2024,62,Male,Valenciastad,Medium,High Spender,Referral,11/10/2024,38,4405.5,115.93,Inactive,24-Oct,8389.68,320,3/10/2025,37,Healthcare,0.13,3,Wallet,0.21,1,0.88,Yes,Free,40.68,Platinum
436,27-07-2024,61,Female,Stacyport,Low,Occasional,Social Media,8/1/2024,21,4813.57,229.22,Inactive,24-Jul,11336.46,406,21-04-2025,39,Grocery,0.95,7,Credit Card,0.19,5,0.8,No,Free,42.45,Bronze
437,2/12/2025,23,Male,Johnsonstad,Medium,One-time,Ads,4/12/2025,8,1394.89,174.36,Inactive,25-Feb,2496.94,206,20-02-2025,94,Grocery,0.44,10,Wallet,0.1,3,0.23,No,Premium,42.92,Silver
438,10/1/2024,29,Other,Watsonshire,High,Loyal,Ads,19-11-2024,34,1839.23,54.09,Inactive,24-Oct,3250.38,340,8/6/2025,77,Fashion,0.96,6,Credit Card,0.18,2,0.61,Yes,Free,22.23,Gold
439,9/5/2024,47,Female,West Megan,High,Occasional,Referral,16-10-2024,47,2528.24,53.79,Inactive,24-Sep,3103.64,366,3/9/2025,27,Healthcare,0.86,8,Net Banking,0.28,1,0.12,Yes,Gold,36.62,Bronze
440,11/6/2024,38,Female,South Meredithhaven,Medium,Loyal,Ads,11/9/2024,6,1983.15,330.53,Active,24-Nov,4059.56,304,23-03-2025,7,Electronics,0.29,1,Credit Card,0.17,2,0.45,No,Premium,33.65,Silver
441,30-04-2024,52,Other,Smithmouth,Medium,Bargain Hunter,Ads,5/5/2024,26,2639.66,101.53,Inactive,24-Apr,6410.96,494,20-06-2024,24,Healthcare,0.27,6,Credit Card,0.29,5,0.57,No,Gold,37.41,Gold
442,21-03-2025,64,Female,Lake Jessicachester,Medium,Occasional,Ads,4/2/2025,21,933.03,44.43,Inactive,25-Mar,1250.98,169,15-04-2025,36,Healthcare,0.75,5,Debit Card,0.23,1,0.11,Yes,Gold,9.58,Gold
443,13-06-2025,58,Male,Castilloton,Medium,One-time,Direct,30-06-2025,37,870.85,23.54,Inactive,25-Jun,2119.65,85,28-07-2025,47,Healthcare,0.68,7,Wallet,0.06,4,0.75,No,Premium,15.3,Silver
444,19-04-2025,62,Other,New Timothyville,Medium,Occasional,Social Media,6/2/2025,7,537.39,76.77,Inactive,25-Apr,1120.76,140,20-07-2025,71,Fashion,0.44,5,Credit Card,0.27,4,0.52,Yes,Free,6.16,Bronze
445,10/6/2024,42,Female,Waltonhaven,Medium,Loyal,Social Media,19-11-2024,1,3749.33,3749.33,Inactive,24-Oct,8179.78,335,19-04-2025,74,Electronics,0.92,0,Credit Card,0.04,3,0.16,Yes,Gold,24.22,Platinum
446,10/2/2024,44,Other,New Amanda,Medium,High Spender,Referral,23-11-2024,19,2776.9,146.15,Active,24-Oct,3776.93,339,24-10-2024,28,Electronics,0.71,5,Credit Card,0.27,3,0.2,No,Free,37.99,Bronze
447,5/5/2025,53,Male,North Matthew,Medium,Bargain Hunter,Referral,26-05-2025,32,2479.37,77.48,Active,25-May,5521,124,5/11/2025,50,Travel,0.82,8,UPI,0.11,1,0.13,Yes,Premium,22.38,Gold
448,17-06-2024,61,Other,Ellenburgh,Low,Loyal,Referral,7/4/2024,2,1393.43,696.72,Inactive,24-Jun,3348.9,446,27-06-2025,22,Books,0.09,0,Debit Card,0.11,4,0.59,Yes,Premium,12.27,Gold
449,19-02-2025,30,Male,Martinfort,High,High Spender,Email,3/7/2025,50,1900.24,38,Active,25-Feb,3076.83,199,4/6/2025,6,Fashion,0.32,0,Credit Card,0.28,5,0.34,Yes,Gold,26,Silver
450,1/6/2025,41,Male,South Jonathanton,Medium,Occasional,Ads,16-02-2025,48,4277.6,89.12,Inactive,25-Jan,5253.91,243,17-04-2025,78,Grocery,0.44,3,UPI,0.05,1,0.12,No,Premium,59.68,Platinum
451,19-07-2025,27,Male,Ochoahaven,Medium,One-time,Referral,14-09-2025,49,4812.11,98.21,Active,25-Jul,5967.53,49,22-08-2025,17,Fashion,0.73,6,Net Banking,0.26,4,0.27,Yes,Premium,21.41,Platinum
452,19-05-2024,28,Male,Joneston,High,Bargain Hunter,Direct,17-07-2024,45,3374.44,74.99,Active,24-May,7601.05,475,14-06-2024,88,Travel,0.74,4,Wallet,0.27,5,0.18,No,Premium,31.33,Gold
453,27-05-2025,21,Male,Smithberg,Low,Loyal,Email,15-06-2025,10,54.22,5.42,Inactive,25-May,121.01,102,14-06-2025,59,Grocery,0.69,10,Credit Card,0.25,1,0.16,No,Gold,41.47,Gold
454,15-08-2025,18,Other,Carolbury,Medium,Bargain Hunter,Referral,25-08-2025,27,434.57,16.1,Inactive,25-Aug,604.14,22,9/5/2025,78,Books,0.11,9,UPI,0.25,5,0.8,No,Free,30.5,Gold
455,2/12/2024,24,Male,East Andreafort,Low,One-time,Email,4/1/2024,30,2960.23,98.67,Active,24-Feb,5709.29,572,17-01-2025,11,Healthcare,0.78,4,Debit Card,0.23,5,0.58,No,Gold,43.91,Silver
456,3/9/2024,33,Male,Millerborough,High,High Spender,Social Media,4/7/2024,8,2002.75,250.34,Inactive,24-Mar,3204.41,546,27-08-2025,14,Books,0.76,7,Credit Card,0.12,3,0.1,No,Premium,30.37,Platinum
457,1/9/2024,46,Other,West Brittney,High,Loyal,Referral,3/9/2024,35,3651.65,104.33,Inactive,24-Jan,6078.84,606,6/10/2024,52,Grocery,0.32,2,Net Banking,0.23,2,0.84,No,Premium,57.82,Platinum
458,29-06-2025,53,Male,Gonzalezchester,Low,Bargain Hunter,Ads,8/6/2025,22,4680.96,212.77,Active,25-Jun,10485.82,69,29-08-2025,95,Healthcare,0.13,9,Debit Card,0.22,3,0.69,No,Gold,31.84,Gold
459,16-04-2024,58,Female,West Spencer,Low,Bargain Hunter,Direct,6/10/2024,16,3639.88,227.49,Inactive,24-Apr,8084.36,508,20-01-2025,6,Books,0.31,7,UPI,0.3,5,0.2,Yes,Premium,26.95,Bronze
460,23-01-2025,46,Female,Tammyhaven,Low,One-time,Referral,3/5/2025,1,4393.3,4393.3,Active,25-Jan,8107.45,226,6/11/2025,27,Electronics,0.14,2,Debit Card,0.11,1,0.33,Yes,Premium,44.07,Silver
461,30-04-2024,45,Female,Hollyton,Medium,Occasional,Direct,28-05-2024,18,822.23,45.68,Active,24-Apr,1280.77,494,2/8/2025,58,Books,0.25,6,UPI,0.1,4,0.69,No,Gold,35.76,Bronze
462,29-06-2024,53,Female,Josechester,Low,High Spender,Referral,8/5/2024,38,509.86,13.42,Active,24-Jun,1260.75,434,19-07-2024,43,Grocery,0.42,7,Net Banking,0.08,3,0.53,Yes,Gold,45.05,Gold
463,12/1/2024,65,Male,Kevinfort,High,Loyal,Ads,1/5/2025,32,4242.4,132.57,Active,24-Dec,6479.92,279,28-08-2025,8,Electronics,0.29,8,Net Banking,0.14,5,0.37,No,Premium,55.57,Bronze
464,24-10-2024,42,Female,Rodriguezside,Medium,Occasional,Referral,27-10-2024,45,2695.99,59.91,Active,24-Oct,6172.89,317,9/5/2025,57,Travel,0.02,0,Wallet,0.24,4,0.37,No,Gold,51.64,Gold
465,9/7/2024,29,Male,South Jessica,High,Bargain Hunter,Direct,10/1/2024,5,4830.72,966.14,Inactive,24-Sep,7596.31,364,13-09-2024,80,Grocery,0.03,4,Net Banking,0.28,1,0.83,No,Free,15.64,Gold
466,5/11/2025,36,Male,New Hayden,Low,Occasional,Email,29-06-2025,21,2659.44,126.64,Inactive,25-May,5820.71,118,7/8/2025,46,Healthcare,0.58,0,Wallet,0.04,2,0.86,No,Premium,27.31,Silver
467,18-07-2025,43,Male,North Johnny,Low,One-time,Referral,29-08-2025,26,4707.78,181.07,Inactive,25-Jul,6716.68,50,28-07-2025,55,Grocery,0.08,4,Net Banking,0.25,3,0.14,No,Premium,35.86,Platinum
468,11/1/2024,39,Male,New Jennifer,Low,One-time,Referral,11/8/2024,34,1498.27,44.07,Active,24-Nov,3361.85,309,15-05-2025,68,Books,0.24,1,Credit Card,0.21,1,0.35,No,Premium,7.39,Bronze
469,6/7/2025,51,Female,Steinland,Low,High Spender,Referral,8/6/2025,45,4211.35,93.59,Active,25-Jun,8219.68,91,7/12/2025,63,Travel,0.42,0,Debit Card,0.15,4,0.46,No,Premium,3.02,Platinum
470,16-03-2025,26,Other,Donnaton,High,Occasional,Referral,5/6/2025,14,3541.16,252.94,Inactive,25-Mar,7964.61,174,28-07-2025,79,Books,0.72,2,UPI,0.24,4,0.44,No,Gold,59.35,Bronze
471,3/8/2025,53,Male,North Thomastown,Medium,Loyal,Direct,5/5/2025,41,709.36,17.3,Active,25-Mar,1270.18,182,22-08-2025,51,Travel,0.69,4,Net Banking,0.02,2,0.28,Yes,Free,42.19,Platinum
472,29-12-2023,58,Male,Lake Kristychester,Low,Occasional,Referral,1/4/2024,12,2425.53,202.13,Inactive,23-Dec,3157.69,617,6/10/2025,21,Fashion,0.47,5,UPI,0.28,1,0.25,Yes,Gold,18.03,Platinum
473,24-03-2025,22,Other,Katherineberg,High,Loyal,Referral,18-04-2025,45,4550.43,101.12,Inactive,25-Mar,5673.83,166,29-06-2025,17,Travel,0.64,1,Net Banking,0.17,2,0.29,Yes,Premium,24.3,Silver
474,12/5/2024,42,Female,North Cameronmouth,Low,Bargain Hunter,Referral,23-12-2024,46,4909.74,106.73,Inactive,24-Dec,7599.74,275,18-03-2025,11,Books,0.54,9,Wallet,0.11,1,0.29,Yes,Gold,1.12,Platinum
475,23-03-2025,58,Other,East Juanburgh,High,Bargain Hunter,Social Media,19-05-2025,2,739.61,369.81,Active,25-Mar,1071.1,167,17-06-2025,14,Fashion,0.06,8,UPI,0.14,1,0.77,Yes,Gold,47.9,Bronze
476,14-09-2023,64,Other,Carterton,High,Occasional,Social Media,11/2/2023,2,2214.24,1107.12,Inactive,23-Sep,5530.7,723,29-12-2023,35,Books,0.83,2,Credit Card,0.12,1,0.71,Yes,Gold,1.93,Gold
477,13-05-2024,36,Female,Danafort,Low,One-time,Social Media,7/1/2024,2,1858.15,929.08,Inactive,24-May,3795.48,481,6/4/2024,26,Fashion,0.62,1,Net Banking,0.19,2,0.14,Yes,Gold,35.87,Silver
